capture_utc,station,target,model,unit,tmax
2026-07-13T02:48:23+00:00,SAEZ,2026-07-12,ecmwf,C,11.0
2026-07-13T02:48:23+00:00,SAEZ,2026-07-12,gefs,C,11.5
2026-07-13T02:48:23+00:00,SAEZ,2026-07-12,gem,C,10.9
2026-07-13T02:48:23+00:00,SAEZ,2026-07-12,icon,C,10.8
2026-07-13T02:48:23+00:00,SAEZ,2026-07-12,jma,C,11.7
2026-07-13T02:48:23+00:00,SAEZ,2026-07-12,knmi,C,11.1
2026-07-13T02:48:23+00:00,SAEZ,2026-07-12,meteofrance,C,11.4
2026-07-13T02:48:23+00:00,SAEZ,2026-07-12,ukmo,C,11.7
2026-07-13T02:48:23+00:00,SAEZ,2026-07-13,ecmwf,C,11.8
2026-07-13T02:48:23+00:00,SAEZ,2026-07-13,gefs,C,12.5
2026-07-13T02:48:23+00:00,SAEZ,2026-07-13,gem,C,13.7
2026-07-13T02:48:23+00:00,SAEZ,2026-07-13,icon,C,12.5
2026-07-13T02:48:23+00:00,SAEZ,2026-07-13,jma,C,11.5
2026-07-13T02:48:23+00:00,SAEZ,2026-07-13,knmi,C,11.9
2026-07-13T02:48:23+00:00,SAEZ,2026-07-13,meteofrance,C,12.8
2026-07-13T02:48:23+00:00,SAEZ,2026-07-13,ukmo,C,12.1
2026-07-13T02:48:23+00:00,SAEZ,2026-07-14,ecmwf,C,15.8
2026-07-13T02:48:23+00:00,SAEZ,2026-07-14,gefs,C,15.4
2026-07-13T02:48:23+00:00,SAEZ,2026-07-14,gem,C,16.4
2026-07-13T02:48:23+00:00,SAEZ,2026-07-14,icon,C,15.0
2026-07-13T02:48:23+00:00,SAEZ,2026-07-14,jma,C,13.9
2026-07-13T02:48:23+00:00,SAEZ,2026-07-14,knmi,C,15.8
2026-07-13T02:48:23+00:00,SAEZ,2026-07-14,meteofrance,C,15.6
2026-07-13T02:48:23+00:00,SAEZ,2026-07-14,ukmo,C,13.2
2026-07-13T02:48:23+00:00,SAEZ,2026-07-15,ecmwf,C,16.7
2026-07-13T02:48:23+00:00,SAEZ,2026-07-15,gefs,C,16.2
2026-07-13T02:48:23+00:00,SAEZ,2026-07-15,gem,C,18.1
2026-07-13T02:48:23+00:00,SAEZ,2026-07-15,icon,C,16.4
2026-07-13T02:48:23+00:00,SAEZ,2026-07-15,jma,C,16.6
2026-07-13T02:48:23+00:00,SAEZ,2026-07-15,knmi,C,16.5
2026-07-13T02:48:23+00:00,SAEZ,2026-07-15,meteofrance,C,15.3
2026-07-13T02:48:23+00:00,SAEZ,2026-07-15,ukmo,C,14.8
2026-07-13T02:48:23+00:00,SBGR,2026-07-12,ecmwf,C,23.1
2026-07-13T02:48:23+00:00,SBGR,2026-07-12,gefs,C,21.6
2026-07-13T02:48:23+00:00,SBGR,2026-07-12,gem,C,25.5
2026-07-13T02:48:23+00:00,SBGR,2026-07-12,icon,C,21.9
2026-07-13T02:48:23+00:00,SBGR,2026-07-12,jma,C,21.5
2026-07-13T02:48:23+00:00,SBGR,2026-07-12,knmi,C,22.2
2026-07-13T02:48:23+00:00,SBGR,2026-07-12,meteofrance,C,23.5
2026-07-13T02:48:23+00:00,SBGR,2026-07-12,ukmo,C,22.8
2026-07-13T02:48:23+00:00,SBGR,2026-07-13,ecmwf,C,16.3
2026-07-13T02:48:23+00:00,SBGR,2026-07-13,gefs,C,15.9
2026-07-13T02:48:23+00:00,SBGR,2026-07-13,gem,C,18.4
2026-07-13T02:48:23+00:00,SBGR,2026-07-13,icon,C,16.9
2026-07-13T02:48:23+00:00,SBGR,2026-07-13,jma,C,14.0
2026-07-13T02:48:23+00:00,SBGR,2026-07-13,knmi,C,16.3
2026-07-13T02:48:23+00:00,SBGR,2026-07-13,meteofrance,C,15.7
2026-07-13T02:48:23+00:00,SBGR,2026-07-13,ukmo,C,15.0
2026-07-13T02:48:23+00:00,SBGR,2026-07-14,ecmwf,C,16.9
2026-07-13T02:48:23+00:00,SBGR,2026-07-14,gefs,C,18.2
2026-07-13T02:48:23+00:00,SBGR,2026-07-14,gem,C,18.4
2026-07-13T02:48:23+00:00,SBGR,2026-07-14,icon,C,16.9
2026-07-13T02:48:23+00:00,SBGR,2026-07-14,jma,C,15.4
2026-07-13T02:48:23+00:00,SBGR,2026-07-14,knmi,C,16.8
2026-07-13T02:48:23+00:00,SBGR,2026-07-14,meteofrance,C,17.8
2026-07-13T02:48:23+00:00,SBGR,2026-07-14,ukmo,C,16.7
2026-07-13T02:48:23+00:00,SBGR,2026-07-15,ecmwf,C,20.0
2026-07-13T02:48:23+00:00,SBGR,2026-07-15,gefs,C,23.0
2026-07-13T02:48:23+00:00,SBGR,2026-07-15,gem,C,22.9
2026-07-13T02:48:23+00:00,SBGR,2026-07-15,icon,C,21.6
2026-07-13T02:48:23+00:00,SBGR,2026-07-15,jma,C,20.0
2026-07-13T02:48:23+00:00,SBGR,2026-07-15,knmi,C,20.0
2026-07-13T02:48:23+00:00,SBGR,2026-07-15,meteofrance,C,20.5
2026-07-13T02:48:23+00:00,SBGR,2026-07-15,ukmo,C,19.2
2026-07-13T02:48:23+00:00,WMKK,2026-07-13,gem,C,32.1
2026-07-13T02:48:23+00:00,WMKK,2026-07-13,jma,C,29.0
2026-07-13T02:48:23+00:00,WMKK,2026-07-13,knmi,C,30.9
2026-07-13T02:48:23+00:00,WMKK,2026-07-13,meteofrance,C,32.3
2026-07-13T02:48:23+00:00,WMKK,2026-07-13,ukmo,C,32.1
2026-07-13T02:48:23+00:00,WMKK,2026-07-14,gem,C,30.7
2026-07-13T02:48:23+00:00,WMKK,2026-07-14,jma,C,29.1
2026-07-13T02:48:23+00:00,WMKK,2026-07-14,knmi,C,31.5
2026-07-13T02:48:23+00:00,WMKK,2026-07-14,meteofrance,C,32.6
2026-07-13T02:48:23+00:00,WMKK,2026-07-14,ukmo,C,32.0
2026-07-13T02:48:23+00:00,WMKK,2026-07-15,gem,C,29.9
2026-07-13T02:48:23+00:00,WMKK,2026-07-15,jma,C,29.0
2026-07-13T02:48:23+00:00,WMKK,2026-07-15,knmi,C,31.2
2026-07-13T02:48:23+00:00,WMKK,2026-07-15,meteofrance,C,33.3
2026-07-13T02:48:23+00:00,WMKK,2026-07-15,ukmo,C,32.4
2026-07-13T02:48:23+00:00,WSSS,2026-07-13,ecmwf,C,30.5
2026-07-13T02:48:23+00:00,WSSS,2026-07-13,gefs,C,30.9
2026-07-13T02:48:23+00:00,WSSS,2026-07-13,gem,C,31.2
2026-07-13T02:48:23+00:00,WSSS,2026-07-13,icon,C,31.5
2026-07-13T02:48:23+00:00,WSSS,2026-07-13,knmi,C,31.3
2026-07-13T02:48:23+00:00,WSSS,2026-07-13,meteofrance,C,29.7
2026-07-13T02:48:23+00:00,WSSS,2026-07-13,ukmo,C,30.6
2026-07-13T02:48:23+00:00,WSSS,2026-07-14,ecmwf,C,30.6
2026-07-13T02:48:23+00:00,WSSS,2026-07-14,gefs,C,30.8
2026-07-13T02:48:23+00:00,WSSS,2026-07-14,gem,C,31.7
2026-07-13T02:48:23+00:00,WSSS,2026-07-14,icon,C,31.7
2026-07-13T02:48:23+00:00,WSSS,2026-07-14,knmi,C,30.8
2026-07-13T02:48:23+00:00,WSSS,2026-07-14,meteofrance,C,30.8
2026-07-13T02:48:23+00:00,WSSS,2026-07-14,ukmo,C,31.0
2026-07-13T02:48:23+00:00,WSSS,2026-07-15,ecmwf,C,30.8
2026-07-13T02:48:23+00:00,WSSS,2026-07-15,gefs,C,31.5
2026-07-13T02:48:23+00:00,WSSS,2026-07-15,gem,C,32.1
2026-07-13T02:48:23+00:00,WSSS,2026-07-15,icon,C,33.0
2026-07-13T02:48:23+00:00,WSSS,2026-07-15,knmi,C,32.1
2026-07-13T02:48:23+00:00,WSSS,2026-07-15,meteofrance,C,31.1
2026-07-13T02:48:23+00:00,WSSS,2026-07-15,ukmo,C,31.8
2026-07-13T02:48:23+00:00,ZSPD,2026-07-13,ecmwf,C,32.3
2026-07-13T02:48:23+00:00,ZSPD,2026-07-13,gefs,C,30.9
2026-07-13T02:48:23+00:00,ZSPD,2026-07-13,gem,C,32.0
2026-07-13T02:48:23+00:00,ZSPD,2026-07-13,icon,C,31.6
2026-07-13T02:48:23+00:00,ZSPD,2026-07-13,meteofrance,C,28.9
2026-07-13T02:48:23+00:00,ZSPD,2026-07-14,ecmwf,C,34.2
2026-07-13T02:48:23+00:00,ZSPD,2026-07-14,gefs,C,33.3
2026-07-13T02:48:23+00:00,ZSPD,2026-07-14,gem,C,33.4
2026-07-13T02:48:23+00:00,ZSPD,2026-07-14,icon,C,34.9
2026-07-13T02:48:23+00:00,ZSPD,2026-07-14,meteofrance,C,31.5
2026-07-13T02:48:23+00:00,ZSPD,2026-07-15,ecmwf,C,36.0
2026-07-13T02:48:23+00:00,ZSPD,2026-07-15,gefs,C,37.0
2026-07-13T02:48:23+00:00,ZSPD,2026-07-15,gem,C,34.4
2026-07-13T02:48:23+00:00,ZSPD,2026-07-15,icon,C,37.4
2026-07-13T02:48:23+00:00,ZSPD,2026-07-15,meteofrance,C,32.0
2026-07-13T02:49:19+00:00,CYYZ,2026-07-12,ecmwf,C,27.5
2026-07-13T02:49:19+00:00,CYYZ,2026-07-12,gefs,C,27.1
2026-07-13T02:49:19+00:00,CYYZ,2026-07-12,gem,C,28.5
2026-07-13T02:49:19+00:00,CYYZ,2026-07-12,icon,C,26.9
2026-07-13T02:49:19+00:00,CYYZ,2026-07-12,jma,C,21.1
2026-07-13T02:49:19+00:00,CYYZ,2026-07-12,knmi,C,27.2
2026-07-13T02:49:19+00:00,CYYZ,2026-07-12,meteofrance,C,27.5
2026-07-13T02:49:19+00:00,CYYZ,2026-07-12,ukmo,C,28.3
2026-07-13T02:49:19+00:00,CYYZ,2026-07-13,ecmwf,C,32.2
2026-07-13T02:49:19+00:00,CYYZ,2026-07-13,gefs,C,33.0
2026-07-13T02:49:19+00:00,CYYZ,2026-07-13,gem,C,33.4
2026-07-13T02:49:19+00:00,CYYZ,2026-07-13,icon,C,31.5
2026-07-13T02:49:19+00:00,CYYZ,2026-07-13,jma,C,26.8
2026-07-13T02:49:19+00:00,CYYZ,2026-07-13,knmi,C,33.3
2026-07-13T02:49:19+00:00,CYYZ,2026-07-13,meteofrance,C,31.8
2026-07-13T02:49:19+00:00,CYYZ,2026-07-13,ukmo,C,33.2
2026-07-13T02:49:19+00:00,CYYZ,2026-07-14,ecmwf,C,36.4
2026-07-13T02:49:19+00:00,CYYZ,2026-07-14,gefs,C,37.1
2026-07-13T02:49:19+00:00,CYYZ,2026-07-14,gem,C,35.1
2026-07-13T02:49:19+00:00,CYYZ,2026-07-14,icon,C,36.6
2026-07-13T02:49:19+00:00,CYYZ,2026-07-14,jma,C,29.4
2026-07-13T02:49:19+00:00,CYYZ,2026-07-14,knmi,C,37.0
2026-07-13T02:49:19+00:00,CYYZ,2026-07-14,meteofrance,C,36.5
2026-07-13T02:49:19+00:00,CYYZ,2026-07-14,ukmo,C,37.7
2026-07-13T02:49:19+00:00,EDDM,2026-07-12,ecmwf,C,26.1
2026-07-13T02:49:19+00:00,EDDM,2026-07-12,gefs,C,25.5
2026-07-13T02:49:19+00:00,EDDM,2026-07-12,gem,C,27.1
2026-07-13T02:49:19+00:00,EDDM,2026-07-12,icon,C,28.0
2026-07-13T02:49:19+00:00,EDDM,2026-07-12,jma,C,25.5
2026-07-13T02:49:19+00:00,EDDM,2026-07-12,knmi,C,29.7
2026-07-13T02:49:19+00:00,EDDM,2026-07-12,meteofrance,C,28.3
2026-07-13T02:49:19+00:00,EDDM,2026-07-12,ukmo,C,27.5
2026-07-13T02:49:19+00:00,EDDM,2026-07-13,ecmwf,C,29.4
2026-07-13T02:49:19+00:00,EDDM,2026-07-13,gefs,C,27.4
2026-07-13T02:49:19+00:00,EDDM,2026-07-13,gem,C,29.4
2026-07-13T02:49:19+00:00,EDDM,2026-07-13,icon,C,30.1
2026-07-13T02:49:19+00:00,EDDM,2026-07-13,jma,C,27.4
2026-07-13T02:49:19+00:00,EDDM,2026-07-13,knmi,C,32.6
2026-07-13T02:49:19+00:00,EDDM,2026-07-13,meteofrance,C,30.8
2026-07-13T02:49:19+00:00,EDDM,2026-07-13,ukmo,C,30.0
2026-07-13T02:49:19+00:00,EDDM,2026-07-14,ecmwf,C,27.0
2026-07-13T02:49:19+00:00,EDDM,2026-07-14,gefs,C,26.7
2026-07-13T02:49:19+00:00,EDDM,2026-07-14,gem,C,26.2
2026-07-13T02:49:19+00:00,EDDM,2026-07-14,icon,C,29.9
2026-07-13T02:49:19+00:00,EDDM,2026-07-14,jma,C,25.1
2026-07-13T02:49:19+00:00,EDDM,2026-07-14,knmi,C,28.4
2026-07-13T02:49:19+00:00,EDDM,2026-07-14,meteofrance,C,31.2
2026-07-13T02:49:19+00:00,EDDM,2026-07-14,ukmo,C,29.7
2026-07-13T02:49:19+00:00,EDDM,2026-07-15,ecmwf,C,25.3
2026-07-13T02:49:19+00:00,EDDM,2026-07-15,gefs,C,27.1
2026-07-13T02:49:19+00:00,EDDM,2026-07-15,gem,C,27.3
2026-07-13T02:49:19+00:00,EDDM,2026-07-15,icon,C,25.3
2026-07-13T02:49:19+00:00,EDDM,2026-07-15,jma,C,25.1
2026-07-13T02:49:19+00:00,EDDM,2026-07-15,knmi,C,25.7
2026-07-13T02:49:19+00:00,EDDM,2026-07-15,meteofrance,C,26.1
2026-07-13T02:49:19+00:00,EDDM,2026-07-15,ukmo,C,28.3
2026-07-13T02:49:19+00:00,EFHK,2026-07-12,ecmwf,C,26.9
2026-07-13T02:49:19+00:00,EFHK,2026-07-12,gefs,C,30.0
2026-07-13T02:49:19+00:00,EFHK,2026-07-12,gem,C,28.8
2026-07-13T02:49:19+00:00,EFHK,2026-07-12,icon,C,27.8
2026-07-13T02:49:19+00:00,EFHK,2026-07-12,jma,C,26.4
2026-07-13T02:49:19+00:00,EFHK,2026-07-12,knmi,C,28.9
2026-07-13T02:49:19+00:00,EFHK,2026-07-12,meteofrance,C,25.8
2026-07-13T02:49:19+00:00,EFHK,2026-07-12,ukmo,C,29.0
2026-07-13T02:49:19+00:00,EFHK,2026-07-13,ecmwf,C,22.8
2026-07-13T02:49:19+00:00,EFHK,2026-07-13,gefs,C,24.9
2026-07-13T02:49:19+00:00,EFHK,2026-07-13,gem,C,23.7
2026-07-13T02:49:19+00:00,EFHK,2026-07-13,icon,C,22.5
2026-07-13T02:49:19+00:00,EFHK,2026-07-13,jma,C,21.6
2026-07-13T02:49:19+00:00,EFHK,2026-07-13,knmi,C,23.5
2026-07-13T02:49:19+00:00,EFHK,2026-07-13,meteofrance,C,23.3
2026-07-13T02:49:19+00:00,EFHK,2026-07-13,ukmo,C,24.3
2026-07-13T02:49:19+00:00,EFHK,2026-07-14,ecmwf,C,23.9
2026-07-13T02:49:19+00:00,EFHK,2026-07-14,gefs,C,25.4
2026-07-13T02:49:19+00:00,EFHK,2026-07-14,gem,C,25.8
2026-07-13T02:49:19+00:00,EFHK,2026-07-14,icon,C,22.6
2026-07-13T02:49:19+00:00,EFHK,2026-07-14,jma,C,25.0
2026-07-13T02:49:19+00:00,EFHK,2026-07-14,knmi,C,24.5
2026-07-13T02:49:19+00:00,EFHK,2026-07-14,meteofrance,C,24.9
2026-07-13T02:49:19+00:00,EFHK,2026-07-14,ukmo,C,24.5
2026-07-13T02:49:19+00:00,EFHK,2026-07-15,ecmwf,C,26.1
2026-07-13T02:49:19+00:00,EFHK,2026-07-15,gefs,C,28.0
2026-07-13T02:49:19+00:00,EFHK,2026-07-15,gem,C,25.5
2026-07-13T02:49:19+00:00,EFHK,2026-07-15,icon,C,25.8
2026-07-13T02:49:19+00:00,EFHK,2026-07-15,jma,C,28.5
2026-07-13T02:49:19+00:00,EFHK,2026-07-15,knmi,C,25.4
2026-07-13T02:49:19+00:00,EFHK,2026-07-15,meteofrance,C,25.8
2026-07-13T02:49:19+00:00,EFHK,2026-07-15,ukmo,C,27.5
2026-07-13T02:49:19+00:00,EGLC,2026-07-12,ecmwf,C,29.0
2026-07-13T02:49:19+00:00,EGLC,2026-07-12,gefs,C,28.7
2026-07-13T02:49:19+00:00,EGLC,2026-07-12,gem,C,27.4
2026-07-13T02:49:19+00:00,EGLC,2026-07-12,icon,C,28.1
2026-07-13T02:49:19+00:00,EGLC,2026-07-12,jma,C,26.0
2026-07-13T02:49:19+00:00,EGLC,2026-07-12,knmi,C,29.9
2026-07-13T02:49:19+00:00,EGLC,2026-07-12,meteofrance,C,28.9
2026-07-13T02:49:19+00:00,EGLC,2026-07-12,ukmo,C,29.0
2026-07-13T02:49:19+00:00,EGLC,2026-07-13,ecmwf,C,27.5
2026-07-13T02:49:19+00:00,EGLC,2026-07-13,gefs,C,28.1
2026-07-13T02:49:19+00:00,EGLC,2026-07-13,gem,C,26.6
2026-07-13T02:49:19+00:00,EGLC,2026-07-13,icon,C,26.6
2026-07-13T02:49:19+00:00,EGLC,2026-07-13,jma,C,23.9
2026-07-13T02:49:19+00:00,EGLC,2026-07-13,knmi,C,29.1
2026-07-13T02:49:19+00:00,EGLC,2026-07-13,meteofrance,C,27.9
2026-07-13T02:49:19+00:00,EGLC,2026-07-13,ukmo,C,27.0
2026-07-13T02:49:19+00:00,EGLC,2026-07-14,ecmwf,C,29.4
2026-07-13T02:49:19+00:00,EGLC,2026-07-14,gefs,C,30.9
2026-07-13T02:49:19+00:00,EGLC,2026-07-14,gem,C,29.1
2026-07-13T02:49:19+00:00,EGLC,2026-07-14,icon,C,30.3
2026-07-13T02:49:19+00:00,EGLC,2026-07-14,jma,C,26.3
2026-07-13T02:49:19+00:00,EGLC,2026-07-14,knmi,C,30.6
2026-07-13T02:49:19+00:00,EGLC,2026-07-14,meteofrance,C,31.2
2026-07-13T02:49:19+00:00,EGLC,2026-07-14,ukmo,C,30.6
2026-07-13T02:49:19+00:00,EGLC,2026-07-15,ecmwf,C,28.9
2026-07-13T02:49:19+00:00,EGLC,2026-07-15,gefs,C,28.1
2026-07-13T02:49:19+00:00,EGLC,2026-07-15,gem,C,27.9
2026-07-13T02:49:19+00:00,EGLC,2026-07-15,icon,C,28.9
2026-07-13T02:49:19+00:00,EGLC,2026-07-15,jma,C,27.7
2026-07-13T02:49:19+00:00,EGLC,2026-07-15,knmi,C,28.9
2026-07-13T02:49:19+00:00,EGLC,2026-07-15,meteofrance,C,29.4
2026-07-13T02:49:19+00:00,EGLC,2026-07-15,ukmo,C,28.6
2026-07-13T02:49:19+00:00,KATL,2026-07-12,ecmwf,F,82.6
2026-07-13T02:49:19+00:00,KATL,2026-07-12,gefs,F,88.5
2026-07-13T02:49:19+00:00,KATL,2026-07-12,gem,F,88.0
2026-07-13T02:49:19+00:00,KATL,2026-07-12,icon,F,87.7
2026-07-13T02:49:19+00:00,KATL,2026-07-12,jma,F,82.5
2026-07-13T02:49:19+00:00,KATL,2026-07-12,knmi,F,87.6
2026-07-13T02:49:19+00:00,KATL,2026-07-12,meteofrance,F,84.9
2026-07-13T02:49:19+00:00,KATL,2026-07-12,ukmo,F,90.0
2026-07-13T02:49:19+00:00,KATL,2026-07-13,ecmwf,F,79.2
2026-07-13T02:49:19+00:00,KATL,2026-07-13,gefs,F,84.6
2026-07-13T02:49:19+00:00,KATL,2026-07-13,gem,F,74.8
2026-07-13T02:49:19+00:00,KATL,2026-07-13,icon,F,84.1
2026-07-13T02:49:19+00:00,KATL,2026-07-13,jma,F,83.0
2026-07-13T02:49:19+00:00,KATL,2026-07-13,knmi,F,80.2
2026-07-13T02:49:19+00:00,KATL,2026-07-13,meteofrance,F,85.1
2026-07-13T02:49:19+00:00,KATL,2026-07-13,ukmo,F,80.9
2026-07-13T02:49:19+00:00,KATL,2026-07-14,ecmwf,F,78.5
2026-07-13T02:49:19+00:00,KATL,2026-07-14,gefs,F,79.9
2026-07-13T02:49:19+00:00,KATL,2026-07-14,gem,F,79.2
2026-07-13T02:49:19+00:00,KATL,2026-07-14,icon,F,75.9
2026-07-13T02:49:19+00:00,KATL,2026-07-14,jma,F,79.5
2026-07-13T02:49:19+00:00,KATL,2026-07-14,knmi,F,79.4
2026-07-13T02:49:19+00:00,KATL,2026-07-14,meteofrance,F,81.5
2026-07-13T02:49:19+00:00,KATL,2026-07-14,ukmo,F,79.0
2026-07-13T02:49:19+00:00,KAUS,2026-07-12,ecmwf,F,90.8
2026-07-13T02:49:19+00:00,KAUS,2026-07-12,gefs,F,94.3
2026-07-13T02:49:19+00:00,KAUS,2026-07-12,gem,F,91.4
2026-07-13T02:49:19+00:00,KAUS,2026-07-12,icon,F,91.8
2026-07-13T02:49:19+00:00,KAUS,2026-07-12,jma,F,86.3
2026-07-13T02:49:19+00:00,KAUS,2026-07-12,knmi,F,91.7
2026-07-13T02:49:19+00:00,KAUS,2026-07-12,meteofrance,F,87.2
2026-07-13T02:49:19+00:00,KAUS,2026-07-12,ukmo,F,93.4
2026-07-13T02:49:19+00:00,KAUS,2026-07-13,ecmwf,F,90.5
2026-07-13T02:49:19+00:00,KAUS,2026-07-13,gefs,F,91.3
2026-07-13T02:49:19+00:00,KAUS,2026-07-13,gem,F,89.4
2026-07-13T02:49:19+00:00,KAUS,2026-07-13,icon,F,91.3
2026-07-13T02:49:19+00:00,KAUS,2026-07-13,jma,F,86.4
2026-07-13T02:49:19+00:00,KAUS,2026-07-13,knmi,F,91.8
2026-07-13T02:49:19+00:00,KAUS,2026-07-13,meteofrance,F,95.4
2026-07-13T02:49:19+00:00,KAUS,2026-07-13,ukmo,F,92.4
2026-07-13T02:49:19+00:00,KAUS,2026-07-14,ecmwf,F,86.9
2026-07-13T02:49:19+00:00,KAUS,2026-07-14,gefs,F,79.3
2026-07-13T02:49:19+00:00,KAUS,2026-07-14,gem,F,79.6
2026-07-13T02:49:19+00:00,KAUS,2026-07-14,icon,F,78.5
2026-07-13T02:49:19+00:00,KAUS,2026-07-14,jma,F,80.8
2026-07-13T02:49:19+00:00,KAUS,2026-07-14,knmi,F,86.8
2026-07-13T02:49:19+00:00,KAUS,2026-07-14,meteofrance,F,88.4
2026-07-13T02:49:19+00:00,KAUS,2026-07-14,ukmo,F,85.1
2026-07-13T02:49:19+00:00,KDAL,2026-07-12,ecmwf,F,97.2
2026-07-13T02:49:19+00:00,KDAL,2026-07-12,gefs,F,96.6
2026-07-13T02:49:19+00:00,KDAL,2026-07-12,gem,F,94.7
2026-07-13T02:49:19+00:00,KDAL,2026-07-12,icon,F,96.0
2026-07-13T02:49:19+00:00,KDAL,2026-07-12,jma,F,91.4
2026-07-13T02:49:19+00:00,KDAL,2026-07-12,knmi,F,97.0
2026-07-13T02:49:19+00:00,KDAL,2026-07-12,meteofrance,F,94.3
2026-07-13T02:49:19+00:00,KDAL,2026-07-12,ukmo,F,92.7
2026-07-13T02:49:19+00:00,KDAL,2026-07-13,ecmwf,F,84.6
2026-07-13T02:49:19+00:00,KDAL,2026-07-13,gefs,F,84.0
2026-07-13T02:49:19+00:00,KDAL,2026-07-13,gem,F,80.3
2026-07-13T02:49:19+00:00,KDAL,2026-07-13,icon,F,83.3
2026-07-13T02:49:19+00:00,KDAL,2026-07-13,jma,F,84.7
2026-07-13T02:49:19+00:00,KDAL,2026-07-13,knmi,F,85.2
2026-07-13T02:49:19+00:00,KDAL,2026-07-13,meteofrance,F,85.3
2026-07-13T02:49:19+00:00,KDAL,2026-07-13,ukmo,F,87.4
2026-07-13T02:49:19+00:00,KDAL,2026-07-14,ecmwf,F,81.6
2026-07-13T02:49:19+00:00,KDAL,2026-07-14,gefs,F,87.7
2026-07-13T02:49:19+00:00,KDAL,2026-07-14,gem,F,83.2
2026-07-13T02:49:19+00:00,KDAL,2026-07-14,icon,F,85.3
2026-07-13T02:49:19+00:00,KDAL,2026-07-14,jma,F,88.4
2026-07-13T02:49:19+00:00,KDAL,2026-07-14,knmi,F,83.1
2026-07-13T02:49:19+00:00,KDAL,2026-07-14,meteofrance,F,81.6
2026-07-13T02:49:19+00:00,KDAL,2026-07-14,ukmo,F,93.2
2026-07-13T02:49:19+00:00,KHOU,2026-07-12,ecmwf,F,89.4
2026-07-13T02:49:19+00:00,KHOU,2026-07-12,gefs,F,94.0
2026-07-13T02:49:19+00:00,KHOU,2026-07-12,gem,F,91.7
2026-07-13T02:49:19+00:00,KHOU,2026-07-12,icon,F,92.3
2026-07-13T02:49:19+00:00,KHOU,2026-07-12,jma,F,86.3
2026-07-13T02:49:19+00:00,KHOU,2026-07-12,knmi,F,88.4
2026-07-13T02:49:19+00:00,KHOU,2026-07-12,meteofrance,F,86.3
2026-07-13T02:49:19+00:00,KHOU,2026-07-12,ukmo,F,92.2
2026-07-13T02:49:19+00:00,KHOU,2026-07-13,ecmwf,F,85.0
2026-07-13T02:49:19+00:00,KHOU,2026-07-13,gefs,F,87.7
2026-07-13T02:49:19+00:00,KHOU,2026-07-13,gem,F,89.9
2026-07-13T02:49:19+00:00,KHOU,2026-07-13,icon,F,87.7
2026-07-13T02:49:19+00:00,KHOU,2026-07-13,jma,F,84.0
2026-07-13T02:49:19+00:00,KHOU,2026-07-13,knmi,F,84.3
2026-07-13T02:49:19+00:00,KHOU,2026-07-13,meteofrance,F,83.9
2026-07-13T02:49:19+00:00,KHOU,2026-07-13,ukmo,F,85.2
2026-07-13T02:49:19+00:00,KHOU,2026-07-14,ecmwf,F,83.0
2026-07-13T02:49:19+00:00,KHOU,2026-07-14,gefs,F,85.0
2026-07-13T02:49:19+00:00,KHOU,2026-07-14,gem,F,81.2
2026-07-13T02:49:19+00:00,KHOU,2026-07-14,icon,F,84.2
2026-07-13T02:49:19+00:00,KHOU,2026-07-14,jma,F,82.4
2026-07-13T02:49:19+00:00,KHOU,2026-07-14,knmi,F,82.9
2026-07-13T02:49:19+00:00,KHOU,2026-07-14,meteofrance,F,80.5
2026-07-13T02:49:19+00:00,KHOU,2026-07-14,ukmo,F,88.3
2026-07-13T02:49:19+00:00,KLAX,2026-07-12,ecmwf,F,81.1
2026-07-13T02:49:19+00:00,KLAX,2026-07-12,gefs,F,75.8
2026-07-13T02:49:19+00:00,KLAX,2026-07-12,gem,F,78.5
2026-07-13T02:49:19+00:00,KLAX,2026-07-12,icon,F,77.2
2026-07-13T02:49:19+00:00,KLAX,2026-07-12,jma,F,76.6
2026-07-13T02:49:19+00:00,KLAX,2026-07-12,knmi,F,77.6
2026-07-13T02:49:19+00:00,KLAX,2026-07-12,meteofrance,F,74.1
2026-07-13T02:49:19+00:00,KLAX,2026-07-12,ukmo,F,75.8
2026-07-13T02:49:19+00:00,KLAX,2026-07-13,ecmwf,F,88.1
2026-07-13T02:49:19+00:00,KLAX,2026-07-13,gefs,F,76.4
2026-07-13T02:49:19+00:00,KLAX,2026-07-13,gem,F,84.2
2026-07-13T02:49:19+00:00,KLAX,2026-07-13,icon,F,82.3
2026-07-13T02:49:19+00:00,KLAX,2026-07-13,jma,F,76.4
2026-07-13T02:49:19+00:00,KLAX,2026-07-13,knmi,F,75.9
2026-07-13T02:49:19+00:00,KLAX,2026-07-13,meteofrance,F,74.6
2026-07-13T02:49:19+00:00,KLAX,2026-07-13,ukmo,F,74.7
2026-07-13T02:49:19+00:00,KLAX,2026-07-14,ecmwf,F,91.1
2026-07-13T02:49:19+00:00,KLAX,2026-07-14,gefs,F,75.6
2026-07-13T02:49:19+00:00,KLAX,2026-07-14,gem,F,82.2
2026-07-13T02:49:19+00:00,KLAX,2026-07-14,icon,F,81.7
2026-07-13T02:49:19+00:00,KLAX,2026-07-14,jma,F,82.4
2026-07-13T02:49:19+00:00,KLAX,2026-07-14,knmi,F,75.8
2026-07-13T02:49:19+00:00,KLAX,2026-07-14,meteofrance,F,73.8
