station,pws_id,date,tmax_pws,unit
CYYZ,IONTARIO1108,2026-07-08,32.6,C
CYYZ,IONTARIO1108,2026-07-02,34.3,C
CYYZ,IONTARIO1108,2026-06-26,24.6,C
CYYZ,IONTARIO1108,2026-06-20,24.7,C
CYYZ,IONTARIO1108,2026-06-14,22.7,C
CYYZ,IONTARIO1108,2026-06-08,25.4,C
CYYZ,IONTARIO1108,2026-06-02,25.8,C
CYYZ,IONTARIO1108,2026-05-27,26.7,C
CYYZ,IONTARIO1108,2026-05-21,17.3,C
CYYZ,IONTARIO1108,2026-05-15,20.9,C
CYYZ,IONTARIO1108,2026-05-09,18.1,C
CYYZ,IONTARIO1108,2026-05-03,15.8,C
CYYZ,IONTARIO1108,2026-04-27,19.5,C
CYYZ,IONTARIO1108,2026-04-21,12.8,C
CYYZ,IONTARIO1108,2026-04-15,20.5,C
CYYZ,IONTARIO1108,2026-04-09,19.4,C
CYYZ,IONTARIO1108,2026-04-03,23.1,C
CYYZ,IONTARIO1108,2026-03-28,2.0,C
CYYZ,IONTARIO1108,2026-03-22,4.4,C
CYYZ,IONTARIO1108,2026-03-16,13.3,C
CYYZ,IONTARIO1108,2026-03-10,21.2,C
CYYZ,IONTARIO1108,2026-03-04,9.7,C
CYYZ,IONTARIO1108,2026-02-26,-0.3,C
CYYZ,IONTARIO1108,2026-02-20,2.3,C
CYYZ,IONTARIO1108,2026-02-14,3.1,C
CYYZ,IONTARIO1108,2026-02-08,-11.8,C
CYYZ,IONTARIO1108,2026-02-02,-2.1,C
CYYZ,IONTARIO1108,2026-01-27,-8.9,C
CYYZ,IONTARIO1108,2026-01-21,-1.4,C
CYYZ,IBRAMP81,2026-07-08,33.3,C
CYYZ,IBRAMP81,2026-07-02,21.4,C
CYYZ,IBRAMP81,2026-06-26,22.0,C
CYYZ,IBRAMP81,2026-06-20,22.0,C
CYYZ,IBRAMP81,2026-06-14,20.6,C
CYYZ,IBRAMP81,2026-06-08,20.8,C
CYYZ,IBRAMP81,2026-06-02,21.1,C
CYYZ,ITORON111,2026-07-08,31.3,C
CYYZ,ITORON111,2026-07-02,36.3,C
CYYZ,ITORON111,2026-06-26,23.9,C
CYYZ,ITORON111,2026-06-20,26.6,C
CYYZ,ITORON111,2026-06-14,24.3,C
CYYZ,ITORON111,2026-06-08,25.0,C
CYYZ,ITORON111,2026-06-02,29.2,C
CYYZ,ITORON111,2026-05-27,29.1,C
CYYZ,ITORON111,2026-05-21,15.5,C
CYYZ,ITORON111,2026-05-15,23.4,C
CYYZ,ITORON111,2026-05-09,17.0,C
CYYZ,ITORON111,2026-05-03,14.6,C
CYYZ,ITORON111,2026-04-27,20.0,C
CYYZ,ITORON111,2026-04-21,10.8,C
CYYZ,ITORON111,2026-04-15,18.9,C
CYYZ,ITORON111,2026-04-09,20.4,C
CYYZ,ITORON111,2026-04-03,25.2,C
CYYZ,ITORON111,2026-03-28,3.7,C
CYYZ,ITORON111,2026-03-22,4.9,C
CYYZ,ITORON111,2026-03-16,12.0,C
CYYZ,ITORON111,2026-03-10,21.5,C
CYYZ,ITORON111,2026-03-04,10.5,C
CYYZ,ITORON111,2026-02-26,1.2,C
CYYZ,ITORON111,2026-02-20,2.5,C
CYYZ,ITORON111,2026-02-14,3.7,C
CYYZ,ITORON111,2026-02-08,-10.7,C
CYYZ,ITORON111,2026-02-02,-2.1,C
CYYZ,ITORON111,2026-01-27,-8.1,C
CYYZ,ITORON111,2026-01-21,-0.7,C
CYYZ,ITORON175,2026-07-08,30.5,C
CYYZ,ITORON175,2026-07-02,35.6,C
CYYZ,ITORON175,2026-06-26,23.8,C
CYYZ,ITORON175,2026-06-20,25.2,C
CYYZ,ITORON175,2026-06-14,24.7,C
CYYZ,ITORON175,2026-06-08,24.2,C
CYYZ,ITORON175,2026-06-02,27.0,C
CYYZ,ITORON175,2026-05-27,27.3,C
CYYZ,ITORON175,2026-05-21,14.7,C
CYYZ,ITORON175,2026-05-15,21.5,C
CYYZ,ITORON175,2026-05-09,16.3,C
CYYZ,ITORON175,2026-05-03,14.8,C
CYYZ,ITORON175,2026-04-27,19.8,C
CYYZ,ITORON175,2026-04-21,10.7,C
CYYZ,ITORON175,2026-04-15,18.3,C
CYYZ,ITORON175,2026-04-09,19.6,C
CYYZ,ITORON175,2026-04-03,24.4,C
CYYZ,ITORON175,2026-03-28,2.4,C
CYYZ,ITORON175,2026-03-22,5.5,C
CYYZ,ITORON175,2026-03-16,12.2,C
CYYZ,ITORON175,2026-03-10,20.1,C
CYYZ,ITORON175,2026-03-04,10.8,C
CYYZ,ITORON175,2026-02-26,0.4,C
CYYZ,ITORON175,2026-02-20,2.6,C
CYYZ,ITORON175,2026-02-14,2.9,C
CYYZ,ITORON175,2026-02-08,-11.3,C
CYYZ,ITORON175,2026-02-02,-3.4,C
CYYZ,ITORON175,2026-01-27,-8.8,C
CYYZ,ITORON175,2026-01-21,-0.6,C
CYYZ,IBRAMP64,2026-07-08,36.1,C
CYYZ,IBRAMP64,2026-07-02,38.2,C
CYYZ,IBRAMP64,2026-06-26,28.8,C
CYYZ,IBRAMP64,2026-06-20,28.3,C
CYYZ,IBRAMP64,2026-06-14,23.2,C
CYYZ,IBRAMP64,2026-06-08,27.6,C
CYYZ,IBRAMP64,2026-06-02,30.4,C
CYYZ,IBRAMP64,2026-05-27,31.7,C
CYYZ,IBRAMP64,2026-05-21,20.0,C
CYYZ,IBRAMP64,2026-05-15,24.8,C
CYYZ,IBRAMP64,2026-05-09,18.4,C
CYYZ,IBRAMP64,2026-05-03,18.1,C
CYYZ,IBRAMP64,2026-04-27,21.2,C
CYYZ,IBRAMP64,2026-04-21,13.3,C
CYYZ,IBRAMP64,2026-04-15,22.1,C
CYYZ,IBRAMP64,2026-04-09,19.9,C
CYYZ,IBRAMP64,2026-04-03,25.3,C
CYYZ,IBRAMP64,2026-03-28,4.7,C
CYYZ,IBRAMP64,2026-03-22,4.9,C
CYYZ,IBRAMP64,2026-03-16,13.5,C
CYYZ,IBRAMP64,2026-03-10,24.2,C
CYYZ,IBRAMP64,2026-03-04,10.7,C
CYYZ,IBRAMP64,2026-02-26,1.8,C
CYYZ,IBRAMP64,2026-02-20,2.3,C
CYYZ,IBRAMP64,2026-02-14,4.0,C
CYYZ,IBRAMP64,2026-02-08,-9.0,C
CYYZ,IBRAMP64,2026-02-02,-0.4,C
CYYZ,IBRAMP64,2026-01-27,-7.9,C
CYYZ,IBRAMP64,2026-01-21,-1.4,C
CYYZ,IMISSI114,2026-07-08,31.7,C
CYYZ,IMISSI114,2026-07-02,29.3,C
CYYZ,IMISSI114,2026-06-26,25.8,C
CYYZ,IMISSI114,2026-06-20,24.8,C
CYYZ,IMISSI114,2026-06-14,19.7,C
CYYZ,IMISSI114,2026-06-08,25.2,C
CYYZ,IMISSI114,2026-06-02,27.4,C
CYYZ,IMISSI114,2026-05-27,24.3,C
CYYZ,IMISSI114,2026-05-21,15.1,C
CYYZ,IMISSI114,2026-05-15,16.6,C
CYYZ,IMISSI114,2026-05-09,13.6,C
CYYZ,IMISSI114,2026-04-27,19.8,C
CYYZ,IMISSI114,2026-04-21,10.6,C
CYYZ,IMISSI114,2026-04-15,18.8,C
CYYZ,IMISSI114,2026-04-09,20.3,C
CYYZ,IMISSI114,2026-04-03,24.8,C
CYYZ,IMISSI114,2026-03-28,2.9,C
CYYZ,IMISSI114,2026-03-22,5.8,C
CYYZ,IMISSI114,2026-03-16,12.8,C
CYYZ,IMISSI114,2026-03-10,20.0,C
CYYZ,IMISSI114,2026-03-04,8.9,C
CYYZ,IMISSI114,2026-02-26,0.6,C
CYYZ,IMISSI114,2026-02-20,3.0,C
CYYZ,IMISSI114,2026-02-14,3.4,C
CYYZ,IMISSI114,2026-02-08,-11.7,C
CYYZ,IMISSI114,2026-02-02,-3.0,C
CYYZ,IMISSI114,2026-01-27,-8.3,C
CYYZ,IMISSI114,2026-01-21,-0.3,C
CYYZ,IETOBI11,2026-07-08,29.8,C
CYYZ,IETOBI11,2026-07-02,34.0,C
CYYZ,IETOBI11,2026-06-26,20.4,C
CYYZ,IETOBI11,2026-06-20,22.3,C
CYYZ,IETOBI11,2026-06-14,24.0,C
CYYZ,IETOBI11,2026-06-08,14.3,C
CYYZ,IETOBI11,2026-06-02,20.2,C
CYYZ,IETOBI11,2026-05-27,26.7,C
CYYZ,IETOBI11,2026-05-21,15.2,C
CYYZ,IETOBI11,2026-05-15,20.7,C
CYYZ,IETOBI11,2026-05-09,16.8,C
CYYZ,IETOBI11,2026-05-03,14.2,C
CYYZ,IETOBI11,2026-04-27,19.5,C
CYYZ,IETOBI11,2026-04-21,10.3,C
CYYZ,IETOBI11,2026-04-15,17.9,C
CYYZ,IETOBI11,2026-04-09,18.9,C
CYYZ,IETOBI11,2026-04-03,23.8,C
CYYZ,IETOBI11,2026-03-28,2.7,C
CYYZ,IETOBI11,2026-03-22,5.0,C
CYYZ,IETOBI11,2026-03-16,11.8,C
CYYZ,IETOBI11,2026-03-10,20.4,C
CYYZ,IETOBI11,2026-03-04,9.0,C
CYYZ,IETOBI11,2026-02-26,-0.1,C
CYYZ,IETOBI11,2026-02-20,2.8,C
CYYZ,IETOBI11,2026-02-14,3.0,C
CYYZ,IETOBI11,2026-02-08,-12.1,C
CYYZ,IETOBI11,2026-02-02,-3.5,C
CYYZ,IETOBI11,2026-01-27,-9.1,C
CYYZ,IETOBI11,2026-01-21,-0.7,C
CYYZ,IMISSI156,2026-07-02,36.7,C
CYYZ,IMISSI156,2026-06-26,25.8,C
CYYZ,IMISSI156,2026-06-20,25.5,C
CYYZ,IMISSI156,2026-06-14,24.0,C
CYYZ,IMISSI156,2026-06-08,25.1,C
CYYZ,IMISSI156,2026-06-02,28.8,C
CYYZ,IMISSI156,2026-05-15,22.9,C
CYYZ,IMISSI156,2026-05-09,18.6,C
CYYZ,IMISSI156,2026-05-03,5.0,C
CYYZ,IMISSI156,2026-04-27,18.5,C
CYYZ,IMISSI156,2026-04-21,13.0,C
CYYZ,IMISSI156,2026-04-15,20.1,C
CYYZ,IMISSI156,2026-04-09,19.5,C
CYYZ,IMISSI156,2026-04-03,24.6,C
CYYZ,IMISSI156,2026-03-28,3.5,C
CYYZ,IMISSI156,2026-03-22,5.3,C
CYYZ,IMISSI156,2026-03-16,13.2,C
CYYZ,IMISSI156,2026-03-10,20.5,C
CYYZ,IMISSI156,2026-03-04,8.2,C
CYYZ,IMISSI156,2026-02-26,-0.7,C
CYYZ,IMISSI156,2026-02-20,2.7,C
CYYZ,IMISSI156,2026-02-14,2.9,C
CYYZ,IMISSI156,2026-02-08,-11.7,C
CYYZ,IMISSI156,2026-02-02,-2.8,C
CYYZ,IMISSI156,2026-01-27,-9.0,C
CYYZ,IMISSI156,2026-01-21,-1.0,C
SBGR,IGUARU31,2026-07-08,25.6,C
SBGR,IGUARU31,2026-07-02,28.9,C
SBGR,IGUARU31,2026-06-26,21.1,C
SBGR,IGUARU31,2026-06-08,26.1,C
SBGR,IGUARU31,2026-06-02,20.6,C
SBGR,IGUARU31,2026-05-27,24.4,C
SBGR,IGUARU18,2026-07-08,24.0,C
SBGR,IGUARU18,2026-07-02,28.0,C
SBGR,IGUARU18,2026-06-26,19.7,C
SBGR,IGUARU18,2026-06-20,16.1,C
SBGR,IGUARU18,2026-06-14,22.2,C
SBGR,IGUARU18,2026-06-08,25.0,C
SBGR,IGUARU18,2026-06-02,19.3,C
SBGR,IGUARU18,2026-05-27,23.8,C
SBGR,IGUARU18,2026-05-21,17.3,C
SBGR,IGUARU18,2026-05-15,19.5,C
SBGR,IGUARU18,2026-05-09,28.9,C
SBGR,IGUARU18,2026-05-03,19.2,C
SBGR,IGUARU18,2026-04-27,30.3,C
SBGR,IGUARU18,2026-04-21,27.4,C
SBGR,IGUARU18,2026-04-15,27.9,C
SBGR,IGUARU18,2026-04-09,28.8,C
SBGR,IGUARU18,2026-04-03,31.5,C
SBGR,IGUARU18,2026-03-22,31.5,C
SBGR,IGUARU18,2026-03-16,33.6,C
SBGR,IGUARU18,2026-03-10,22.1,C
SBGR,IGUARU18,2026-03-04,29.1,C
SBGR,IGUARU18,2026-02-26,25.8,C
SBGR,IGUARU18,2026-02-20,33.2,C
SBGR,IGUARU18,2026-02-14,29.9,C
SBGR,IGUARU18,2026-02-08,29.1,C
SBGR,IGUARU18,2026-02-02,28.3,C
SBGR,IGUARU18,2026-01-27,32.4,C
SBGR,IGUARU18,2026-01-21,20.1,C
SBGR,ISOPAU375,2026-07-08,25.8,C
SBGR,ISOPAU375,2026-07-02,28.8,C
SBGR,ISOPAU375,2026-06-26,25.2,C
SBGR,IPO284,2026-07-08,19.7,C
SBGR,IPO284,2026-07-02,23.0,C
SBGR,IPO284,2026-06-26,18.2,C
SBGR,IPO284,2026-06-20,20.5,C
SBGR,IPO284,2026-06-14,21.3,C
SBGR,IPO284,2026-06-08,20.5,C
SBGR,IPO284,2026-06-02,20.0,C
SBGR,IPO284,2026-05-27,21.8,C
SBGR,IPO284,2026-05-21,20.3,C
SBGR,IPO284,2026-05-15,21.2,C
SBGR,IPO284,2026-05-09,26.3,C
SBGR,IPO284,2026-05-03,23.2,C
SBGR,IPO284,2026-04-27,27.9,C
SBGR,IPO284,2026-04-21,24.5,C
SBGR,IPO284,2026-04-15,26.8,C
SBGR,IPO284,2026-04-09,26.9,C
SBGR,IPO284,2026-04-03,27.3,C
SBGR,IPO284,2026-03-28,28.4,C
SBGR,IPO284,2026-03-22,28.8,C
SBGR,IPO284,2026-03-16,27.4,C
SBGR,IPO284,2026-03-10,25.9,C
SBGR,IPO284,2026-03-04,27.3,C
SBGR,IPO284,2026-02-26,27.1,C
SBGR,IPO284,2026-02-20,30.0,C
SBGR,IPO284,2026-02-14,30.1,C
SBGR,IPO284,2026-02-08,27.8,C
SBGR,IPO284,2026-02-02,27.8,C
SBGR,IPO284,2026-01-27,29.3,C
SBGR,IPO284,2026-01-21,24.6,C
SBGR,IMOGIDAS3,2026-07-08,24.4,C
SBGR,IMOGIDAS3,2026-07-02,27.2,C
SBGR,IMOGIDAS3,2026-06-26,19.7,C
SBGR,IMOGIDAS3,2026-06-20,22.0,C
SBGR,IMOGIDAS3,2026-06-14,21.6,C
SBGR,IMOGIDAS3,2026-06-08,24.0,C
SBGR,IMOGIDAS3,2026-06-02,21.6,C
SBGR,IMOGIDAS3,2026-05-27,22.5,C
SBGR,IMOGIDAS3,2026-05-21,17.9,C
SBGR,IMOGIDAS3,2026-05-15,18.1,C
SBGR,IMOGIDAS3,2026-05-09,27.2,C
SBGR,IMOGIDAS3,2026-05-03,18.5,C
SBGR,IMOGIDAS3,2026-04-27,28.1,C
SBGR,IMOGIDAS3,2026-04-21,26.7,C
SBGR,IMOGIDAS3,2026-04-15,27.7,C
SBGR,IMOGIDAS3,2026-04-09,27.7,C
SBGR,IMOGIDAS3,2026-04-03,30.1,C
SBGR,IMOGIDAS3,2026-03-28,30.1,C
SBGR,IMOGIDAS3,2026-03-22,29.6,C
SBGR,IMOGIDAS3,2026-03-16,31.7,C
SBGR,IMOGIDAS3,2026-03-10,21.9,C
SBGR,IMOGIDAS3,2026-03-04,26.7,C
SBGR,IMOGIDAS3,2026-02-26,25.1,C
SBGR,IMOGIDAS3,2026-02-20,32.3,C
SBGR,IMOGIDAS3,2026-02-14,29.9,C
SBGR,IMOGIDAS3,2026-02-08,27.9,C
SBGR,IMOGIDAS3,2026-02-02,27.4,C
SBGR,IMOGIDAS3,2026-01-27,31.4,C
SBGR,IMOGIDAS3,2026-01-21,20.5,C
SBGR,ISOPAU32,2026-07-08,23.6,C
SBGR,ISOPAU32,2026-07-02,27.7,C
SBGR,ISOPAU32,2026-06-26,20.5,C
SBGR,ISOPAU32,2026-06-20,24.0,C
SBGR,ISOPAU32,2026-06-14,20.9,C
SBGR,ISOPAU32,2026-06-08,24.7,C
SBGR,ISOPAU32,2026-06-02,20.2,C
SBGR,ISOPAU32,2026-05-27,23.2,C
SBGR,ISOPAU32,2026-05-21,16.7,C
SBGR,ISOPAU32,2026-05-15,20.2,C
SBGR,ISOPAU32,2026-05-03,23.5,C
SBGR,ISOPAU32,2026-04-21,26.9,C
SBGR,ISOPAU32,2026-04-15,28.3,C
SBGR,ISOPAU32,2026-04-03,30.2,C
SBGR,ISOPAU32,2026-03-28,31.6,C
SBGR,ISOPAU32,2026-03-22,31.2,C
SBGR,ISOPAU32,2026-03-16,33.2,C
SBGR,ISOPAU32,2026-03-10,21.3,C
SBGR,ISOPAU32,2026-03-04,27.3,C
SBGR,ISOPAU32,2026-02-26,25.8,C
SBGR,ISOPAU32,2026-02-20,33.7,C
SBGR,ISOPAU32,2026-02-14,28.6,C
SBGR,ISOPAU32,2026-02-08,29.2,C
SBGR,ISOPAU32,2026-02-02,27.3,C
SBGR,ISOPAU32,2026-01-27,31.7,C
SBGR,ISOPAU32,2026-01-21,20.3,C
SBGR,ISUZAN2,2026-01-27,29.4,C
SBGR,ISOPAU182,2026-07-02,25.5,C
SBGR,ISOPAU182,2026-06-26,20.3,C
SBGR,ISOPAU182,2026-06-20,22.8,C
SBGR,ISOPAU182,2026-06-14,21.9,C
SBGR,ISOPAU182,2026-06-08,22.2,C
SBGR,ISOPAU182,2026-06-02,19.3,C
SBGR,ISOPAU182,2026-05-27,23.1,C
SBGR,ISOPAU182,2026-05-21,18.7,C
SBGR,ISOPAU182,2026-05-15,20.5,C
SBGR,ISOPAU182,2026-05-09,27.6,C
SBGR,ISOPAU182,2026-05-03,20.2,C
SBGR,ISOPAU182,2026-04-27,28.7,C
SBGR,ISOPAU182,2026-04-21,25.4,C
SBGR,ISOPAU182,2026-04-15,26.0,C
SBGR,ISOPAU182,2026-04-09,27.8,C
SBGR,ISOPAU182,2026-04-03,29.6,C
SBGR,ISOPAU182,2026-03-28,29.2,C
SBGR,ISOPAU182,2026-03-22,29.0,C
SBGR,ISOPAU182,2026-03-16,30.7,C
SBGR,ISOPAU182,2026-03-10,23.1,C
SBGR,ISOPAU182,2026-03-04,27.3,C
SBGR,ISOPAU182,2026-02-26,24.8,C
SBGR,ISOPAU182,2026-02-20,32.2,C
SBGR,ISOPAU182,2026-02-14,28.6,C
SBGR,ISOPAU182,2026-02-08,28.6,C
SBGR,ISOPAU182,2026-02-02,28.3,C
SBGR,ISOPAU182,2026-01-27,30.8,C
SBGR,ISOPAU182,2026-01-21,21.6,C
SBGR,ISANTO75,2026-07-08,21.6,C
SBGR,ISANTO75,2026-07-02,27.6,C
SBGR,ISANTO75,2026-06-26,20.6,C
SBGR,ISANTO75,2026-06-20,23.4,C
SBGR,ISANTO75,2026-06-14,21.5,C
SBGR,ISANTO75,2026-06-08,24.1,C
SBGR,ISANTO75,2026-06-02,19.4,C
SBGR,ISANTO75,2026-05-27,21.4,C
SBGR,ISANTO75,2026-05-21,16.2,C
SBGR,ISANTO75,2026-05-15,19.0,C
SBGR,ISANTO75,2026-05-09,27.2,C
SBGR,ISANTO75,2026-05-03,20.1,C
SBGR,ISANTO75,2026-04-27,27.4,C
SBGR,ISANTO75,2026-04-21,25.9,C
SBGR,ISANTO75,2026-04-15,27.2,C
SBGR,ISANTO75,2026-04-09,25.5,C
SBGR,ISANTO75,2026-04-03,29.9,C
SBGR,ISANTO75,2026-03-28,30.4,C
SBGR,ISANTO75,2026-03-22,29.7,C
SBGR,ISANTO75,2026-03-16,31.3,C
SBGR,ISANTO75,2026-03-10,20.5,C
SBGR,ISANTO75,2026-03-04,26.4,C
SBGR,ISANTO75,2026-02-26,23.6,C
SBGR,ISANTO75,2026-02-20,31.7,C
SBGR,ISANTO75,2026-02-14,27.6,C
SBGR,ISANTO75,2026-02-08,26.8,C
SBGR,ISANTO75,2026-02-02,26.7,C
SBGR,ISANTO75,2026-01-27,30.3,C
SBGR,ISANTO75,2026-01-21,19.8,C
SBGR,ISOPAU341,2026-07-08,24.5,C
SBGR,ISOPAU341,2026-07-02,28.6,C
SBGR,ISOPAU341,2026-06-26,21.8,C
SBGR,ISOPAU341,2026-06-20,24.6,C
SBGR,ISOPAU341,2026-06-14,21.0,C
SBGR,ISOPAU341,2026-06-08,25.1,C
SBGR,ISOPAU341,2026-06-02,21.2,C
SBGR,ISOPAU341,2026-05-27,24.6,C
SBGR,ISOPAU341,2026-05-21,17.7,C
SBGR,ISOPAU341,2026-05-15,19.3,C
SBGR,ISOPAU341,2026-05-09,29.3,C
SBGR,ISOPAU341,2026-05-03,20.4,C
SBGR,ISOPAU341,2026-04-27,28.3,C
SBGR,ISOPAU341,2026-04-21,28.4,C
SBGR,ISOPAU341,2026-04-15,29.7,C
SBGR,ISOPAU341,2026-04-09,28.6,C
SBGR,ISOPAU341,2026-04-03,30.7,C
SBGR,ISOPAU341,2026-03-28,32.1,C
SBGR,ISOPAU341,2026-03-22,32.2,C
SBGR,ISOPAU341,2026-03-16,33.8,C
SBGR,ISOPAU341,2026-03-10,22.5,C
SBGR,ISOPAU341,2026-03-04,28.7,C
SBGR,ISOPAU341,2026-02-26,25.1,C
SBGR,ISOPAU341,2026-02-20,34.3,C
SBGR,ISOPAU341,2026-02-14,29.3,C
SBGR,ISOPAU341,2026-02-08,29.1,C
SBGR,ISOPAU341,2026-02-02,26.6,C
SBGR,ISOPAU341,2026-01-27,31.4,C
SBGR,ISOPAU341,2026-01-21,21.0,C
SAEZ,IEZEIZ1,2026-07-08,17.7,C
SAEZ,IEZEIZ1,2026-07-02,8.2,C
SAEZ,IEZEIZ1,2026-06-26,13.2,C
SAEZ,IEZEIZ1,2026-06-20,15.5,C
SAEZ,IEZEIZ1,2026-06-14,9.6,C
SAEZ,IEZEIZ1,2026-06-08,12.7,C
SAEZ,IEZEIZ1,2026-06-02,16.4,C
SAEZ,IEZEIZ1,2026-05-27,14.0,C
SAEZ,IEZEIZ1,2026-05-21,11.8,C
SAEZ,IEZEIZ1,2026-05-15,18.0,C
SAEZ,IEZEIZ1,2026-05-09,13.0,C
SAEZ,IEZEIZ1,2026-05-03,17.4,C
SAEZ,IEZEIZ1,2026-04-27,15.8,C
SAEZ,IEZEIZ1,2026-04-21,21.6,C
SAEZ,IEZEIZ1,2026-04-15,22.1,C
SAEZ,IEZEIZ1,2026-04-09,20.4,C
SAEZ,IEZEIZ1,2026-04-03,30.3,C
SAEZ,IEZEIZ1,2026-03-28,25.6,C
SAEZ,IEZEIZ1,2026-03-22,25.1,C
SAEZ,IEZEIZ1,2026-03-16,34.6,C
SAEZ,IEZEIZ1,2026-03-10,25.5,C
SAEZ,IEZEIZ1,2026-03-04,32.2,C
SAEZ,IEZEIZ1,2026-02-26,27.2,C
SAEZ,IEZEIZ1,2026-02-20,29.7,C
SAEZ,IEZEIZ1,2026-02-14,27.3,C
SAEZ,IEZEIZ1,2026-02-08,32.3,C
SAEZ,IEZEIZ1,2026-02-02,35.0,C
SAEZ,IEZEIZ1,2026-01-27,31.4,C
SAEZ,IEZEIZ1,2026-01-21,29.6,C
SAEZ,IEZEIZ7,2026-07-08,18.6,C
SAEZ,IEZEIZ7,2026-07-02,8.8,C
SAEZ,IEZEIZ7,2026-06-26,14.5,C
SAEZ,IEZEIZ7,2026-06-20,16.5,C
SAEZ,IEZEIZ7,2026-06-14,11.4,C
SAEZ,IEZEIZ7,2026-06-08,13.0,C
SAEZ,IEZEIZ7,2026-06-02,18.0,C
SAEZ,IEZEIZ7,2026-05-27,14.8,C
SAEZ,IEZEIZ7,2026-05-21,12.9,C
SAEZ,IEZEIZ7,2026-05-15,19.6,C
SAEZ,IEZEIZ7,2026-05-09,13.4,C
SAEZ,IEZEIZ7,2026-05-03,18.6,C
SAEZ,IEZEIZ7,2026-04-27,17.1,C
SAEZ,IEZEIZ7,2026-04-21,23.9,C
SAEZ,IEZEIZ7,2026-04-15,22.5,C
SAEZ,IEZEIZ7,2026-04-09,23.2,C
SAEZ,IEZEIZ7,2026-04-03,32.3,C
SAEZ,IEZEIZ7,2026-03-28,25.8,C
SAEZ,IEZEIZ7,2026-03-22,22.8,C
SAEZ,IEZEIZ7,2026-03-16,36.1,C
SAEZ,IEZEIZ7,2026-03-10,27.0,C
SAEZ,IEZEIZ7,2026-03-04,33.0,C
SAEZ,IEZEIZ7,2026-02-26,28.9,C
SAEZ,IEZEIZ7,2026-02-20,30.9,C
SAEZ,IEZEIZ7,2026-02-14,28.5,C
SAEZ,IEZEIZ7,2026-02-08,33.8,C
SAEZ,IEZEIZ7,2026-02-02,36.3,C
SAEZ,IEZEIZ7,2026-01-27,33.0,C
SAEZ,IEZEIZ7,2026-01-21,30.9,C
SAEZ,ILAUNI59,2026-07-08,18.8,C
SAEZ,ILAUNI59,2026-07-02,12.5,C
SAEZ,ILAUNI59,2026-06-26,14.3,C
SAEZ,ILAUNI59,2026-06-20,16.2,C
SAEZ,ILAUNI59,2026-06-14,12.8,C
SAEZ,ILAUNI59,2026-06-08,13.2,C
SAEZ,ILAUNI59,2026-06-02,16.9,C
SAEZ,ILAUNI59,2026-05-27,15.1,C
SAEZ,ILAUNI59,2026-05-21,19.2,C
SAEZ,ILAUNI59,2026-05-15,20.1,C
SAEZ,ILAUNI59,2026-05-09,14.7,C
SAEZ,ILAUNI59,2026-05-03,22.1,C
SAEZ,ILAUNI59,2026-04-27,18.4,C
SAEZ,ILAUNI59,2026-04-21,30.0,C
SAEZ,ILAUNI59,2026-04-15,22.3,C
SAEZ,ILAUNI59,2026-04-09,25.9,C
SAEZ,ILAUNI59,2026-04-03,35.3,C
SAEZ,ILAUNI59,2026-03-28,27.0,C
SAEZ,ILAUNI59,2026-03-22,28.9,C
SAEZ,ILAUNI59,2026-03-16,38.7,C
SAEZ,ILAUNI59,2026-03-10,27.7,C
SAEZ,ILAUNI59,2026-03-04,39.0,C
SAEZ,ILAUNI59,2026-02-26,35.2,C
SAEZ,ILAUNI59,2026-02-20,31.4,C
SAEZ,ILAUNI59,2026-02-14,29.0,C
SAEZ,ILAUNI59,2026-02-08,35.9,C
SAEZ,ILAUNI59,2026-02-02,39.7,C
SAEZ,ILAUNI59,2026-01-27,38.3,C
SAEZ,ILAUNI59,2026-01-21,33.7,C
SAEZ,IBUENOSA487,2026-07-08,17.6,C
SAEZ,IBUENOSA487,2026-07-02,9.0,C
SAEZ,IBUENOSA487,2026-06-26,14.0,C
SAEZ,IBUENOSA487,2026-06-20,15.4,C
SAEZ,IBUENOSA487,2026-06-14,10.3,C
SAEZ,IBUENOSA487,2026-06-08,12.6,C
SAEZ,IBUENOSA487,2026-06-02,16.7,C
SAEZ,IBUENOSA487,2026-05-21,13.0,C
SAEZ,IBUENOSA487,2026-05-15,17.7,C
SAEZ,IBUENOSA487,2026-05-09,13.0,C
SAEZ,IBUENOSA487,2026-05-03,17.9,C
SAEZ,IBUENOSA487,2026-04-27,16.8,C
SAEZ,IBUENOSA487,2026-04-21,23.0,C
SAEZ,IBUENOSA487,2026-04-15,21.9,C
SAEZ,IBUENOSA487,2026-04-09,21.5,C
SAEZ,IBUENOSA487,2026-04-03,30.3,C
SAEZ,IBUENOSA487,2026-03-28,25.8,C
SAEZ,IBUENOSA487,2026-03-22,24.8,C
SAEZ,IBUENOSA487,2026-03-16,34.8,C
SAEZ,IBUENOSA487,2026-03-10,26.0,C
SAEZ,IBUENOSA487,2026-02-26,27.4,C
SAEZ,IBUENOSA487,2026-02-20,29.7,C
SAEZ,IBUENOSA487,2026-02-14,28.4,C
SAEZ,IBUENOSA487,2026-02-08,33.1,C
SAEZ,IBUENOSA487,2026-02-02,35.4,C
SAEZ,IBUENOSA487,2026-01-27,32.1,C
SAEZ,IBUENOSA487,2026-01-21,30.7,C
SAEZ,IMONTEGR27,2026-07-08,20.5,C
SAEZ,IMONTEGR27,2026-07-02,13.5,C
